"","rab.all","rab.win.PA2","rab.win.PA3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"ASV228_Gemmiger_A.sp002160955.RS_GCF_002160955_1.",4.65342500212298,4.29672553113141,5.2264060139774,1.06359909127667,4.50337211966238,0.200163267544558,0.393721256119728,0.00173080304478411,0.00515258649288693,0.0205405894245645,0.0462768539571235
"ASV230_UMGS1518.sp900552575.RS_GCF_903645315_1.",1.03664799498433,-1.12481724036039,4.5193114912633,5.19304840301943,5.65218886896236,0.782526304540172,0.228754250430866,1.07727359932178e-10,9.01991006925376e-10,7.1123632643338e-10,5.93239281345678e-09
"ASV241_UBA7173.sp004102805.RS_GCF_004102805_1.",4.4599019825038,1.2303618821572,5.55553370525459,2.63916784992119,6.38983874538514,0.393091715176639,0.356200000522556,7.71864378966529e-06,3.0140935199934e-05,0.000519598591466533,0.00178785137900765
"ASV243_Genus_Streptococcus",-0.556210689698419,-1.08475258430712,1.14539179057999,1.60910567876587,6.65787523707199,0.218075582652514,0.403800000332994,0.14504154235859,0.22022566093505,0.0598939472561515,0.105218850544207
"ASV247_Eubacterium_R.sp900539845.GB_GCA_900539845_1.",3.52448685448311,4.12173250978177,2.56405213410657,-1.12840448727126,7.23474806653054,-0.14919491174977,0.430800000235171,0.187143628025566,0.286152286920906,0.0991062052939809,0.169064246466731
"ASV248_Massilistercora.timonensis.RS_GCF_900312975_1.",4.591356566475,4.73892588523862,4.40168119030748,-0.350378414915435,4.01509732399416,-0.0676312056368313,0.454200000153958,0.723405021277501,0.799134678255896,0.283350521296897,0.394521367182641
"ASV249_Mucispirillum.schaedleri.RS_GCF_000487995_1.",-0.0573886574018569,-1.83839801162494,7.70907584625841,9.45249135136649,3.86360992831607,2.32853152850978,0.0303939344895782,1.11198919712561e-52,1.72600069407187e-50,7.66512698312775e-28,1.01888932642936e-25
"ASV260_UMGS1781.sp900554635.GB_GCA_900554635_1.",7.81223949221212,8.15167860040679,7.22565450419957,-0.766857447966652,2.34649478819574,-0.274362871784469,0.358400000513156,0.0804201748666266,0.147862305308383,0.00180954556355937,0.00546003125103855
"ASV261_Genus_Methanocorpusculum",2.18342383082777,3.72857303697995,-0.392221115659135,-3.08048602728469,6.88386477497391,-0.428631787792028,0.307938413068255,6.63639758468656e-05,0.000273939722652229,1.60894106441817e-05,6.73242492164365e-05
"ASV262_UBA1436.sp002432025.GB_GCA_002432025_1.",0.829002639707355,-0.976756578319105,6.27733459545295,6.4345151831692,5.45165303104947,1.07759133999365,0.125174967858246,1.95856783074744e-14,3.03919594149365e-13,1.13704032299299e-17,3.26858559326309e-16
"ASV276_Extibacter.hylemonae.RS_GCF_008281175_1.",1.08046121484596,2.30861954880715,-0.738871238339239,-3.2787989238209,5.41684761132853,-0.53532755636653,0.269546091756841,1.95498776685228e-06,9.84377097541966e-06,5.72604743648711e-07,2.87365609677259e-06
"ASV281_Odoribacter.massiliensis.RS_GCF_900091655_1.",-1.20576842986025,-1.56690575976124,0.0607129048509316,2.04713508629384,7.91641623517176,0.249465123968603,0.394321136141433,0.0452814636079764,0.0860760937380532,0.034613899100857,0.0651136628838136
"ASV301_Merdibacter.sp900543035.GB_GCA_900543035_1.",4.83150160582674,5.19223272053084,3.91122768431206,-1.34372420702185,5.75439259449982,-0.22119785852459,0.363927215046749,0.0132354760331733,0.0324463838516508,0.00117487097272765,0.00372382207597284
"ASV309_Order_Enterobacterales",0.955183299769005,-1.16512608592973,6.15011778106941,7.4805320034305,4.29357540288833,1.65692183349469,0.0417916512031006,1.3037484559161e-27,7.96973281956262e-26,2.61797788751393e-26,1.61354918558503e-24
"ASV311_CAG.354.sp001915925.GB_GCA_001915925_1.",0.802144860524983,1.73302209348444,-0.835995644259022,-1.80458352457064,7.13681863896431,-0.239481289114283,0.395200000365386,0.0278260697582387,0.058242148702608,0.0186599882356137,0.0400499824764496
"ASV312_Olsenella_E.sp002159625.RS_GCF_002159625_1.",-0.950717983437044,-2.27153539833713,6.46349107644956,8.44293270509833,5.70981497503762,1.27489520911362,0.121200002963712,8.4616392927789e-16,1.4488545539782e-14,2.25464376599197e-17,5.94894579867468e-16
"ASV324_Vallitalea.guaymasensis.RS_GCF_003313305_1.",1.33280600847372,2.79886827589435,-1.0032341195747,-3.05426568724118,5.6616344095421,-0.510789145697038,0.266146771643245,3.11837713353793e-06,1.57797474041329e-05,3.09290412684408e-07,1.61952934884386e-06
"ASV325_Family_CAG.138",1.57810033506505,0.796750342994429,2.71139568240624,1.35815705537122,5.30040659386775,0.224512742920439,0.403719256481931,0.0360598807296128,0.069220506240711,0.037422414577927,0.0747106623576232
"ASV328_RUG13077.sp902785485.GB_GCA_902785485_1.",4.14147092326794,4.11854521417114,4.17709366660984,0.160741336928478,3.64724535124178,0.0346322097128489,0.474800000084214,0.15668211691368,0.240838520360271,0.553711460970033,0.65521089791343
"ASV334_Butyricimonas.sp003479425.RS_GCF_003479425_1.",5.21042370248362,5.90666763097097,2.2082777650171,-3.28911997103628,6.59442930929231,-0.48062521224481,0.264547091589955,2.95596384059261e-06,1.62402671404949e-05,8.22673786780363e-08,4.98096501543399e-07
"ASV335_Veillonella_A.magna.RS_GCF_000428745_1.",-1.66927175844353,-1.47647184591945,-2.04971388449006,-0.585054596985545,5.90251599541906,-0.0910224046244471,0.452800000158748,0.21992896854377,0.305425014288721,0.317428239712105,0.402026160296154
"ASV337_UBA1417.sp003531055.GB_GCA_008681155_1.",3.47965583512479,4.31363531914905,1.9041259974344,-2.37146185069899,3.78682556877022,-0.534275487384633,0.228400001284281,8.63714288361841e-06,4.10168549492941e-05,2.54673300789351e-10,2.32082616526113e-09
"ASV348_Bariatricus.comes_A.RS_GCF_013300725_1.",1.19784352107005,2.35104922744413,-0.415675097425861,-2.83827456830282,5.17364013683605,-0.490605439995426,0.282543492195326,2.90026813559981e-05,0.000119266077214214,1.92525147380982e-06,9.02409686870988e-06
"ASV356_Spiro.01.sp900769955.RS_GCF_900769955_1.",-1.71087181764997,-2.60477496276342,3.64552142756766,6.00675631135369,6.03673082166409,0.879517681540444,0.18356328910136,1.78855623117398e-09,1.37059748776247e-08,2.86097423649624e-11,2.57282230588429e-10
"ASV358_Lachnoclostridium_A.edouardi.RS_GCF_900240245_1.",0.123350947111232,1.62309599661576,-2.18695798162861,-3.82533341554361,6.29472890052133,-0.574364730057587,0.254749051266032,5.69294387980539e-08,3.6436553013209e-07,1.25046388152198e-07,6.70413937910874e-07
